2023-07-27 11:24:57 - 45132 - Deleted file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/4913user: muralikrishnan
2023-07-27 11:24:57 - 45132 - Moved file: from /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/old.txt to /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/old.txt~user: muralikrishnan
2023-07-27 11:24:57 - 45132 - Created file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/old.txtuser: muralikrishnan
2023-07-27 11:24:58 - 45132 - Deleted file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/old.txt~user: muralikrishnan
2023-07-27 11:24:58 - 45132 - Deleted file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/.old.txt.swpuser: muralikrishnan
2023-07-27 11:28:23 - 45364 - Created file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/.adssad.reet.swxuser: muralikrishnan
2023-07-27 11:28:23 - 45364 - Deleted file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/.adssad.reet.swxuser: muralikrishnan
2023-07-27 11:28:23 - 45364 - Created file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/.adssad.reet.swpuser: muralikrishnan
2023-07-27 11:28:23 - 45364 - Deleted file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/.adssad.reet.swpuser: muralikrishnan
2023-07-27 11:28:23 - 45364 - Created file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/.adssad.reet.swpuser: muralikrishnan
2023-07-27 11:28:31 - 45364 - Created file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/4913user: muralikrishnan
2023-07-27 11:28:31 - 45364 - Deleted file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/4913user: muralikrishnan
2023-07-27 11:28:31 - 45364 - Moved file: from /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/adssad.reet to /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/adssad.reet~user: muralikrishnan
2023-07-27 11:28:31 - 45364 - Created file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/adssad.reetuser: muralikrishnan
2023-07-27 11:28:31 - 45364 - Deleted file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/adssad.reet~user: muralikrishnan
2023-07-27 11:28:31 - 45364 - Deleted file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/.adssad.reet.swpuser: muralikrishnan
2023-07-27 11:33:51 - 46059 - Deleted file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/new.txtuser: muralikrishnan
2023-07-27 11:35:55 - 46145 - Created file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/.adssad.reet.swxuser: muralikrishnan
2023-07-27 11:35:55 - 46145 - Deleted file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/.adssad.reet.swxuser: muralikrishnan
2023-07-27 11:35:55 - 46145 - Created file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/.adssad.reet.swpuser: muralikrishnan
2023-07-27 11:35:55 - 46145 - Deleted file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/.adssad.reet.swpuser: muralikrishnan
2023-07-27 11:35:55 - 46145 - Created file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/.adssad.reet.swpuser: muralikrishnan
2023-07-27 11:36:24 - 46145 - Created file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/4913user: muralikrishnan
2023-07-27 11:36:24 - 46145 - Deleted file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/4913user: muralikrishnan
2023-07-27 11:36:24 - 46145 - Moved file: from /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/adssad.reet to /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/adssad.reet~user: muralikrishnan
2023-07-27 11:36:24 - 46145 - Created file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/adssad.reetuser: muralikrishnan
2023-07-27 11:36:24 - 46145 - Deleted file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/adssad.reet~user: muralikrishnan
2023-07-27 11:36:24 - 46145 - Deleted file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/.adssad.reet.swpuser: muralikrishnan
2023-07-27 11:38:43 - 46309 - Created file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/.rally.oi.swxuser: muralikrishnan
2023-07-27 11:38:43 - 46309 - Deleted file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/.rally.oi.swxuser: muralikrishnan
2023-07-27 11:38:43 - 46309 - Created file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/.rally.oi.swpuser: muralikrishnan
2023-07-27 11:38:43 - 46309 - Deleted file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/.rally.oi.swpuser: muralikrishnan
2023-07-27 11:38:43 - 46309 - Created file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/.rally.oi.swpuser: muralikrishnan
2023-07-27 11:39:10 - 46309 - Created file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/4913user: muralikrishnan
